Year,State Name,Dist Name,Dist Code_Irrigation,Dist Code_Yield,Dist Code_Efficiency,State Code_Irrigation,State Code_Yield,State Code_Efficiency
2017,Karnataka,Gulbarga / Kalaburagi,79,79,0.079,5,5,0.005
2017,Karnataka,Dakshina Kannada,80,80,0.08,5,5,0.005
2017,Karnataka,Uttara Kannada,81,81,0.081,5,5,0.005
2017,Karnataka,Kodagu / Coorg,82,82,0.082,5,5,0.005
2017,Tamil Nadu,South Arcot / Cuddalore,84,84,0.084,11,11,0.011
2017,Tamil Nadu,North Arcot / Vellore,85,85,0.085,11,11,0.011
2017,Tamil Nadu,Salem,86,86,0.086,11,11,0.011
2017,Tamil Nadu,Coimbatore,87,87,0.087,11,11,0.011
2017,Tamil Nadu,Tiruchirapalli / Trichy,88,88,0.088,11,11,0.011
2017,Tamil Nadu,Thanjavur,89,89,0.089,11,11,0.011
2017,Tamil Nadu,Madurai,90,90,0.09,11,11,0.011
2017,Tamil Nadu,Ramananthapuram,91,91,0.091,11,11,0.011
2017,Tamil Nadu,Thirunelveli,92,92,0.092,11,11,0.011
2017,Tamil Nadu,The Nilgiris,93,93,0.093,11,11,0.011
2017,Tamil Nadu,Kanyakumari,94,94,0.094,11,11,0.011
2017,Maharashtra,Thane,96,96,0.096,7,7,0.007
2017,Maharashtra,Raigad,97,97,0.097,7,7,0.007
2017,Maharashtra,Ratnagiri,98,98,0.098,7,7,0.007
2017,Maharashtra,Dhule,100,100,0.1,7,7,0.007
2017,Maharashtra,Jalgaon,101,101,0.101,7,7,0.007
2017,Maharashtra,Ahmednagar,102,102,0.102,7,7,0.007
2017,Maharashtra,Pune,103,103,0.103,7,7,0.007
2017,Maharashtra,Satara,104,104,0.104,7,7,0.007
2017,Maharashtra,Sangli,105,105,0.105,7,7,0.007
2017,Maharashtra,Solapur,106,106,0.106,7,7,0.007
2017,Maharashtra,Kolhapur,107,107,0.107,7,7,0.007
2017,Maharashtra,Aurangabad,108,108,0.108,7,7,0.007
2017,Maharashtra,Parbhani,109,109,0.109,7,7,0.007
2017,Maharashtra,Beed,110,110,0.11,7,7,0.007
2017,Maharashtra,Nanded,111,111,0.111,7,7,0.007
2017,Maharashtra,Osmanabad,112,112,0.112,7,7,0.007
2017,Maharashtra,Buldhana,113,113,0.113,7,7,0.007
2017,Maharashtra,Akola,114,114,0.114,7,7,0.007
2017,Maharashtra,Amarawati,115,115,0.115,7,7,0.007
2017,Maharashtra,Wardha,117,117,0.117,7,7,0.007
2017,Maharashtra,Nagpur,118,118,0.118,7,7,0.007
2017,Maharashtra,Bhandara,119,119,0.119,7,7,0.007
2017,Maharashtra,Chandrapur,120,120,0.12,7,7,0.007
2017,Gujarat,Ahmedabad,121,121,0.121,3,3,0.003
2017,Gujarat,Amreli,122,122,0.122,3,3,0.003
2017,Gujarat,Banaskantha,123,123,0.123,3,3,0.003
2017,Gujarat,Bharuch,124,124,0.124,3,3,0.003
2017,Gujarat,Vadodara / Baroda,125,125,0.125,3,3,0.003
2017,Gujarat,Bhavnagar,126,126,0.126,3,3,0.003
2017,Gujarat,Valsad,127,127,0.127,3,3,0.003
2017,Gujarat,Dangs,128,128,0.128,3,3,0.003
2017,Gujarat,Jamnagar,129,129,0.129,3,3,0.003
2017,Gujarat,Junagadh,130,130,0.13,3,3,0.003
2017,Gujarat,Kheda,131,131,0.131,3,3,0.003
2017,Gujarat,Rajkot,135,135,0.135,3,3,0.003
2017,Gujarat,Sabarkantha,136,136,0.136,3,3,0.003
2017,Gujarat,Surat,137,137,0.137,3,3,0.003
2017,Gujarat,Surendranagar,138,138,0.138,3,3,0.003
2017,Rajasthan,Ajmer,139,139,0.139,10,10,0.01
2017,Rajasthan,Alwar,140,140,0.14,10,10,0.01
2017,Rajasthan,Banswara,141,141,0.141,10,10,0.01
2017,Rajasthan,Barmer,142,142,0.142,10,10,0.01
2017,Rajasthan,Bharatpur,143,143,0.143,10,10,0.01
2017,Rajasthan,Bhilwara,144,144,0.144,10,10,0.01
2017,Rajasthan,Bikaner,145,145,0.145,10,10,0.01
2017,Rajasthan,Bundi,146,146,0.146,10,10,0.01
2017,Rajasthan,Chittorgarh,147,147,0.147,10,10,0.01
2017,Rajasthan,Churu,148,148,0.148,10,10,0.01
2017,Rajasthan,Dungarpur,149,149,0.149,10,10,0.01
2017,Rajasthan,Ganganagar,150,150,0.15,10,10,0.01
2017,Rajasthan,Jaipur,151,151,0.151,10,10,0.01
2017,Rajasthan,Jaisalmer,152,152,0.152,10,10,0.01
2017,Rajasthan,Jalore,153,153,0.153,10,10,0.01
2017,Rajasthan,Jhalawar,154,154,0.154,10,10,0.01
2017,Rajasthan,Jodhpur,156,156,0.156,10,10,0.01
2017,Rajasthan,Kota,157,157,0.157,10,10,0.01
2017,Rajasthan,Nagaur,158,158,0.158,10,10,0.01
2017,Rajasthan,Pali,159,159,0.159,10,10,0.01
2017,Rajasthan,Swami Madhopur,160,160,0.16,10,10,0.01
2017,Rajasthan,Sikar,161,161,0.161,10,10,0.01
2017,Rajasthan,Sirohi,162,162,0.162,10,10,0.01
2017,Rajasthan,Tonk,163,163,0.163,10,10,0.01
2017,Rajasthan,Udaipur,164,164,0.164,10,10,0.01
2017,Punjab,Gurdaspur,165,165,0.165,9,9,0.009
2017,Punjab,Amritsar,166,166,0.166,9,9,0.009
2017,Punjab,Kapurthala,167,167,0.167,9,9,0.009
2017,Punjab,Jalandhar,168,168,0.168,9,9,0.009
2017,Punjab,Hoshiarpur,169,169,0.169,9,9,0.009
2017,Punjab,Roopnagar / Ropar,170,170,0.17,9,9,0.009
2017,Punjab,Ludhiana,171,171,0.171,9,9,0.009
2017,Punjab,Ferozpur,172,172,0.172,9,9,0.009
2017,Punjab,Bhatinda,174,174,0.174,9,9,0.009
2017,Punjab,Sangrur,175,175,0.175,9,9,0.009
2017,Punjab,Patiala,176,176,0.176,9,9,0.009
2017,Haryana,Hissar,177,177,0.177,4,4,0.004
2017,Haryana,Gurgaon,180,180,0.18,4,4,0.004
2017,Haryana,Jind,181,181,0.181,4,4,0.004
2017,Haryana,Mahendragarh / Narnaul,182,182,0.182,4,4,0.004
2017,Haryana,Ambala,183,183,0.183,4,4,0.004
2017,Haryana,Karnal,184,184,0.184,4,4,0.004
2017,Haryana,Rohtak,186,186,0.186,4,4,0.004
2017,Uttar Pradesh,Saharanpur,189,189,0.189,12,12,0.012
2017,Uttar Pradesh,Muzaffarnagar,190,190,0.19,12,12,0.012
2017,Uttar Pradesh,Meerut,191,191,0.191,12,12,0.012
2017,Uttar Pradesh,Buland Shahar,192,192,0.192,12,12,0.012
2017,Uttar Pradesh,Aligarh,194,194,0.194,12,12,0.012
2017,Uttar Pradesh,Mathura,195,195,0.195,12,12,0.012
2017,Uttar Pradesh,Agra,196,196,0.196,12,12,0.012
2017,Uttar Pradesh,Mainpuri,197,197,0.197,12,12,0.012
2017,Uttar Pradesh,Etah,198,198,0.198,12,12,0.012
2017,Uttar Pradesh,Bareilly,199,199,0.199,12,12,0.012
2017,Uttar Pradesh,Budaun,200,200,0.2,12,12,0.012
2017,Uttar Pradesh,Moradabad,201,201,0.201,12,12,0.012
2017,Uttar Pradesh,Shahjahanpur,202,202,0.202,12,12,0.012
2017,Uttar Pradesh,Pilibhit,203,203,0.203,12,12,0.012
2017,Uttar Pradesh,Rampur,204,204,0.204,12,12,0.012
2017,Uttar Pradesh,Bijnor,205,205,0.205,12,12,0.012
2017,Uttar Pradesh,Farrukhabad,206,206,0.206,12,12,0.012
2017,Uttar Pradesh,Etawah,207,207,0.207,12,12,0.012
2017,Uttar Pradesh,Kanpur,208,208,0.208,12,12,0.012
2017,Uttar Pradesh,Fatehpur,209,209,0.209,12,12,0.012
2017,Uttar Pradesh,Allahabad,210,210,0.21,12,12,0.012
2017,Uttar Pradesh,Jhansi,211,211,0.211,12,12,0.012
2017,Uttar Pradesh,Jalaun,213,213,0.213,12,12,0.012
2017,Uttar Pradesh,Hamirpur,214,214,0.214,12,12,0.012
2017,Uttar Pradesh,Banda,215,215,0.215,12,12,0.012
2017,Uttar Pradesh,Varanasi,216,216,0.216,12,12,0.012
2017,Uttar Pradesh,Jaunpur,218,218,0.218,12,12,0.012
2017,Uttar Pradesh,Ghazipur,219,219,0.219,12,12,0.012
2017,Uttar Pradesh,Ballia,220,220,0.22,12,12,0.012
2017,Uttar Pradesh,Gorakhpur,221,221,0.221,12,12,0.012
2017,Uttar Pradesh,Deoria,222,222,0.222,12,12,0.012
2017,Uttar Pradesh,Basti,223,223,0.223,12,12,0.012
2017,Uttar Pradesh,Azamgarh,224,224,0.224,12,12,0.012
2017,Uttar Pradesh,Lucknow,225,225,0.225,12,12,0.012
2017,Uttar Pradesh,Unnao,226,226,0.226,12,12,0.012
2017,Uttar Pradesh,Rae-Bareily,227,227,0.227,12,12,0.012
2017,Uttar Pradesh,Sitapur,228,228,0.228,12,12,0.012
2017,Uttar Pradesh,Hardoi,229,229,0.229,12,12,0.012
2017,Uttar Pradesh,Kheri,230,230,0.23,12,12,0.012
2017,Uttar Pradesh,Faizabad,231,231,0.231,12,12,0.012
2017,Uttar Pradesh,Gonda,232,232,0.232,12,12,0.012
2017,Uttar Pradesh,Bahraich,233,233,0.233,12,12,0.012
2017,Uttar Pradesh,Sultanpur,234,234,0.234,12,12,0.012
2017,Uttar Pradesh,Pratapgarh,235,235,0.235,12,12,0.012
2017,Uttar Pradesh,Barabanki,236,236,0.236,12,12,0.012
2017,Uttarakhand,Nainital,237,237,0.237,16,16,0.016
2017,Uttarakhand,Almorah,238,238,0.238,16,16,0.016
2017,Uttarakhand,Pithorgarh,239,239,0.239,16,16,0.016
2017,Uttarakhand,Chamoli,240,240,0.24,16,16,0.016
2017,Uttarakhand,Uttar Kashi,241,241,0.241,16,16,0.016
2017,Uttarakhand,Tehri Garhwal,242,242,0.242,16,16,0.016
2017,Uttarakhand,Garhwal,243,243,0.243,16,16,0.016
2017,Uttarakhand,Dehradun,244,244,0.244,16,16,0.016
2017,Assam,Cachar,601,601,0.601,17,17,0.017
2017,Assam,Darrang,602,602,0.602,17,17,0.017
2017,Assam,Dibrugarh,603,603,0.603,17,17,0.017
2017,Assam,Goalpara,604,604,0.604,17,17,0.017
2017,Assam,Kamrup,605,605,0.605,17,17,0.017
2017,Assam,Karbi Anglong,606,606,0.606,17,17,0.017
2017,Assam,Lakhimpur,607,607,0.607,17,17,0.017
2017,Assam,Nagaon,609,609,0.609,17,17,0.017
2017,Himachal Pradesh,Bilashpur,626,626,0.626,18,18,0.018
2017,Himachal Pradesh,Chamba,627,627,0.627,18,18,0.018
2017,Himachal Pradesh,Kangra,629,629,0.629,18,18,0.018
2017,Himachal Pradesh,Kinnaur,630,630,0.63,18,18,0.018
2017,Himachal Pradesh,Kullu,631,631,0.631,18,18,0.018
2017,Himachal Pradesh,Lahul & Spiti,632,632,0.632,18,18,0.018
2017,Himachal Pradesh,Solan,633,633,0.633,18,18,0.018
2017,Himachal Pradesh,Mandi,634,634,0.634,18,18,0.018
2017,Himachal Pradesh,Shimla,635,635,0.635,18,18,0.018
2017,Himachal Pradesh,Sirmaur,636,636,0.636,18,18,0.018
2017,Kerala,Alappuzha,651,651,0.651,19,19,0.019
2017,Kerala,Kannur,652,652,0.652,19,19,0.019
2017,Kerala,Kottayam,655,655,0.655,19,19,0.019
2017,Kerala,Kozhikode,656,656,0.656,19,19,0.019
2017,Kerala,Malappuram,657,657,0.657,19,19,0.019
2017,Kerala,Palakkad,658,658,0.658,19,19,0.019
2017,Kerala,Kollam,659,659,0.659,19,19,0.019
2017,Kerala,Thrissur,660,660,0.66,19,19,0.019
2017,Kerala,Thiruvananthapuram,661,661,0.661,19,19,0.019
2017,Bihar,Champaran,901,901,0.901,2,2,0.002
2017,Bihar,Muzaffarpur,902,902,0.902,2,2,0.002
2017,Bihar,Darbhanga,903,903,0.903,2,2,0.002
2017,Bihar,Saharsa,904,904,0.904,2,2,0.002
2017,Bihar,Saran,906,906,0.906,2,2,0.002
2017,Bihar,Patna,907,907,0.907,2,2,0.002
2017,Bihar,Mungair,908,908,0.908,2,2,0.002
2017,Bihar,Bhagalpur,909,909,0.909,2,2,0.002
2017,Bihar,Shahabad (now part of Bhojpur district),911,911,0.911,2,2,0.002
2017,Bihar,Gaya,912,912,0.912,2,2,0.002
2017,Jharkhand,Santhal Paragana / Dumka,910,910,0.91,15,15,0.015
2017,Jharkhand,Hazaribagh,913,913,0.913,15,15,0.015
2017,Jharkhand,Dhanbad,914,914,0.914,15,15,0.015
2017,Jharkhand,Palamau,915,915,0.915,15,15,0.015
2017,Jharkhand,Ranchi,916,916,0.916,15,15,0.015
2017,Jharkhand,Singhbhum,917,917,0.917,15,15,0.015
