"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"147","2014","10","Rajasthan","Chittorgarh","0.5","165.972","0.01","0.0","0.01","0.0","1.536","0.0","10.435","0.0","0.0","0.0","0.0","0.61","0.093","0.324","1.37","10.486","1.825","6.156"
"147","2015","10","Rajasthan","Chittorgarh","0.32","131.056","0.0","0.0","0.0","0.0","0.053","0.0","7.747","0.0","0.0","0.0","0.0","1.79","0.047","0.245","1.04","9.87","1.761","6.288"
"147","2016","10","Rajasthan","Chittorgarh","0.85","178.878","0.0","0.0","0.0","0.0","0.126","0.0","10.012","8.939","0.0","4.557","13.496","0.54","0.043","0.536","1.45","8.3","1.975","6.95"
"147","2017","10","Rajasthan","Chittorgarh","1.05","174.882","0.0","0.0","0.0","0.0","0.109","0.0","10.135","17.972","0.0","3.967","21.928","0.25","0.02","0.843","1.78","10.883","4.848","6.697"
"147","2018","10","Rajasthan","Chittorgarh","1.126","159.58","0.0","0.0","0.0","0.0","0.084","0.0","8.732","39.39","0.0","2.735","42.126","0.079","0.023","0.851","1.709","14.264","2.221","6.751"
"147","2019","10","Rajasthan","Chittorgarh","1.152","211.941","0.0","0.0","0.0","0.0","0.176","0.0","10.097","46.494","0.0","1.973","48.467","0.123","0.085","1.234","1.086","11.567","2.299","6.722"
"147","2020","10","Rajasthan","Chittorgarh","1.246","174.582","0.0","0.0","0.0","0.0","0.122","0.0","8.616","64.729","0.0","2.624","67.352","64.729","0.0","2.624","67.352","5.687","1.595","5.773"
"148","2011","10","Rajasthan","Churu","0.0","24.44","0.0","0.0","0.0","5.32","0.0","-1.0","5.02","27.68","0.0","0.2","27.89","32.86","0.0","0.0","0.0","0.07","0.19","0.641"
"148","2012","10","Rajasthan","Churu","0.0","29.5","0.01","0.0","0.01","3.47","0.0","0.0","6.36","0.0","0.0","0.0","0.0","37.56","0.0","0.0","0.0","0.42","0.19","3.181"
"148","2013","10","Rajasthan","Churu","0.0","33.33","0.0","0.0","0.0","4.31","0.0","0.0","7.02","0.0","0.0","0.0","0.0","42.66","0.0","0.0","0.0","0.3","0.29","2.948"
"148","2014","10","Rajasthan","Churu","0.0","32.03","0.0","0.0","0.0","5.44","0.0","0.0","8.1","0.0","0.0","0.0","0.0","49.7","0.0","0.0","0.0","0.61","0.5","5.719"
"148","2015","10","Rajasthan","Churu","0.0","29.5","0.01","0.0","0.01","3.47","0.0","0.0","6.36","0.0","0.0","0.0","0.0","47.16","0.02","0.0","0.0","0.61","0.19","8.807"
"148","2016","10","Rajasthan","Churu","0.0","35.11","0.0","0.0","0.0","7.3","0.0","0.0","6.67","48.23","0.0","1.51","49.73","52.51","0.01","0.03","0.0","0.86","1.14","4.291"
"148","2017","10","Rajasthan","Churu","0.0","33.48","0.0","0.0","0.0","8.97","0.0","0.0","7.73","57.51","0.0","1.08","58.58","63.45","0.0","0.0","0.0","1.19","0.63","5.105"
"148","2018","10","Rajasthan","Churu","0.0","33.501","0.0","0.0","0.0","10.211","0.0","0.0","6.234","53.315","0.0","2.275","55.59","72.915","0.012","0.015","0.0","3.117","0.505","5.278"
"148","2019","10","Rajasthan","Churu","0.0","41.908","0.011","0.0","0.011","14.13","0.0","0.0","12.638","50.991","0.0","2.529","53.52","72.692","0.015","0.008","0.0","5.536","0.541","7.469"
"148","2020","10","Rajasthan","Churu","0.0","37.685","0.007","0.0","0.007","16.531","0.0","0.0","8.256","53.173","0.0","4.959","58.132","53.173","0.0","4.959","58.132","9.199","0.644","8.155"
"149","2011","10","Rajasthan","Dungarpur","0.02","42.69","0.0","0.0","0.0","0.0","0.01","-1.0","0.27","0.78","0.0","1.47","2.24","0.03","0.0","0.0","0.03","0.77","0.17","0.877"
"149","2012","10","Rajasthan","Dungarpur","0.03","43.25","0.0","0.0","0.0","0.0","0.0","0.0","0.35","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.02","0.95","0.15","0.952"
"149","2013","10","Rajasthan","Dungarpur","0.02","44.72","0.0","0.0","0.0","0.0","0.16","0.0","0.4","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.03","0.79","0.15","1.208"
"149","2014","10","Rajasthan","Dungarpur","0.01","44.19","0.0","0.0","0.0","0.0","0.05","0.0","0.34","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.02","0.63","0.14","1.0"
"149","2015","10","Rajasthan","Dungarpur","0.03","43.25","0.0","0.0","0.0","0.0","0.0","0.0","0.35","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.02","0.5","0.15","0.83"
"149","2016","10","Rajasthan","Dungarpur","0.0","45.46","0.2","0.0","0.2","0.0","0.16","0.0","0.39","1.06","0.0","0.25","1.31","0.01","0.0","0.0","0.01","0.45","0.15","0.618"
"149","2017","10","Rajasthan","Dungarpur","0.0","46.23","0.0","0.0","0.0","0.0","0.19","0.0","0.39","0.97","0.0","0.16","1.14","0.02","0.0","0.0","0.01","0.47","0.14","0.727"
"149","2018","10","Rajasthan","Dungarpur","0.0","45.575","0.0","0.0","0.0","0.0","0.125","0.0","0.322","0.889","0.0","0.045","0.934","0.0","0.0","0.0","0.008","0.478","0.107","0.498"
"149","2019","10","Rajasthan","Dungarpur","0.0","59.426","0.0","0.0","0.0","0.0","0.099","0.0","0.228","1.285","0.0","0.156","1.441","0.0","0.0","0.0","0.005","0.407","0.108","0.442"
"149","2020","10","Rajasthan","Dungarpur","0.0","56.614","0.0","0.0","0.0","0.0","0.111","0.0","0.277","1.316","0.0","0.052","1.368","1.316","0.0","0.052","1.368","0.355","0.087","0.362"
"150","2011","10","Rajasthan","Ganganagar","31.32","499.59","0.02","0.0","0.02","8.75","0.02","-1.0","40.62","57.88","0.09","63.45","121.42","9.03","2.53","0.0","2.8","387.52","12.36","187.432"
"150","2012","10","Rajasthan","Ganganagar","29.01","476.68","0.11","0.0","0.11","4.12","0.02","0.0","53.96","0.0","0.0","0.0","0.0","6.02","1.21","0.01","1.92","303.81","12.59","362.273"
"150","2013","10","Rajasthan","Ganganagar","32.28","509.88","0.13","0.0","0.13","3.28","0.08","0.0","63.39","0.0","0.0","0.0","0.0","8.9","0.61","0.02","1.55","193.91","12.22","564.479"
"150","2014","10","Rajasthan","Ganganagar","39.42","511.34","0.07","0.0","0.07","3.68","0.08","0.0","100.76","0.0","0.0","0.0","0.0","8.81","1.14","0.02","1.76","240.55","12.83","559.062"
"150","2015","10","Rajasthan","Ganganagar","29.01","476.68","0.11","0.0","0.11","4.12","0.02","0.0","53.96","0.0","0.0","0.0","0.0","9.87","3.39","0.0","1.92","204.71","12.59","615.351"
"150","2016","10","Rajasthan","Ganganagar","48.22","488.25","0.23","0.0","0.23","21.24","0.21","0.0","51.51","109.51","4.99","105.67","220.16","27.42","1.59","0.05","3.53","249.98","14.74","371.588"
"150","2017","10","Rajasthan","Ganganagar","42.19","506.56","0.27","0.0","0.27","16.34","0.07","0.0","71.36","156.28","0.13","56.99","213.39","26.84","1.38","0.06","2.12","315.64","15.21","407.074"
"150","2018","10","Rajasthan","Ganganagar","43.937","506.642","1.53","0.0","1.53","14.103","0.042","0.0","49.192","126.929","0.07","113.551","240.55","23.426","3.207","0.027","2.374","319.189","14.355","381.528"
"150","2019","10","Rajasthan","Ganganagar","45.629","548.025","0.129","0.0","0.129","11.539","0.026","0.0","69.384","111.123","0.014","94.426","205.563","18.725","4.86","0.136","2.475","415.199","14.898","313.542"
"150","2020","10","Rajasthan","Ganganagar","45.75","512.78","0.143","0.0","0.143","13.954","0.049","0.0","60.724","115.164","0.009","168.541","283.714","115.164","0.009","168.541","283.714","449.398","16.281","222.588"
"151","2011","10","Rajasthan","Jaipur","0.0","235.32","0.07","0.0","0.07","4.92","0.63","-1.0","65.89","10.8","0.0","0.04","10.84","40.05","0.05","0.0","0.05","0.09","34.79","16.179"
"151","2012","10","Rajasthan","Jaipur","0.0","241.79","0.08","0.0","0.08","5.03","0.52","0.0","68.7","0.0","0.0","0.0","0.0","36.17","0.02","0.0","0.04","0.18","34.62","16.505"
"151","2013","10","Rajasthan","Jaipur","0.0","248.85","0.04","0.0","0.04","4.93","0.25","0.0","67.32","0.0","0.0","0.0","0.0","34.68","0.02","0.11","0.03","0.07","27.25","18.528"
"151","2014","10","Rajasthan","Jaipur","0.0","260.89","0.12","0.0","0.12","5.48","0.34","0.0","67.03","0.0","0.0","0.0","0.0","30.76","0.07","0.0","0.03","0.19","26.39","17.777"
"151","2015","10","Rajasthan","Jaipur","0.0","241.79","0.08","0.0","0.08","5.03","0.52","0.0","68.7","0.0","0.0","0.0","0.0","30.94","0.06","0.0","0.04","0.14","34.62","20.905"
"151","2016","10","Rajasthan","Jaipur","0.0","259.4","0.05","0.0","0.05","3.35","0.14","0.0","62.62","12.04","0.0","10.73","22.77","25.79","0.08","0.0","0.03","0.08","28.33","17.619"
"151","2017","10","Rajasthan","Jaipur","0.0","231.45","0.01","0.0","0.01","4.3","0.31","0.0","57.25","9.74","0.0","9.55","19.28","25.07","0.03","0.0","0.04","0.2","28.62","17.594"
"151","2018","10","Rajasthan","Jaipur","0.0","225.196","0.011","0.0","0.011","1.647","0.121","0.0","54.988","11.048","0.0","9.633","20.681","25.074","0.006","0.0","0.043","0.419","30.601","18.003"
"151","2019","10","Rajasthan","Jaipur","0.0","229.157","0.047","0.0","0.047","1.033","0.092","0.0","56.523","20.392","0.001","8.753","29.146","26.98","0.015","0.0","0.078","0.639","32.725","14.87"
"151","2020","10","Rajasthan","Jaipur","0.0","238.248","0.013","0.0","0.013","1.14","0.059","0.0","58.761","12.813","0.026","9.333","22.172","12.813","0.026","9.333","22.172","0.561","29.098","16.183"
"152","2011","10","Rajasthan","Jaisalmer","0.0","11.11","0.01","0.0","0.01","5.44","0.0","-1.0","0.02","91.12","0.0","17.1","108.22","14.25","0.17","0.0","0.0","0.34","0.21","11.374"
"152","2012","10","Rajasthan","Jaisalmer","0.0","12.35","0.01","0.0","0.01","5.63","0.0","0.0","0.01","0.0","0.0","0.0","0.0","12.66","0.12","0.0","0.0","0.14","0.07","21.263"
"152","2013","10","Rajasthan","Jaisalmer","0.0","12.61","0.02","0.0","0.02","6.32","0.0","0.0","0.01","0.0","0.0","0.0","0.0","13.56","0.23","0.0","0.0","0.17","0.31","28.656"
"152","2014","10","Rajasthan","Jaisalmer","0.0","9.95","0.01","0.0","0.01","6.18","0.0","0.0","0.02","0.0","0.0","0.0","0.0","15.33","1.13","0.0","0.0","0.28","0.09","31.489"
"152","2015","10","Rajasthan","Jaisalmer","0.0","12.35","0.01","0.0","0.01","5.63","0.0","0.0","0.01","0.0","0.0","0.0","0.0","17.2","1.75","0.0","0.0","0.19","0.07","36.011"
"152","2016","10","Rajasthan","Jaisalmer","0.0","9.44","0.05","0.0","0.05","9.58","0.0","0.0","0.01","151.17","0.0","35.53","186.69","19.79","2.71","0.0","0.0","0.04","0.48","21.861"
"152","2017","10","Rajasthan","Jaisalmer","0.0","8.48","0.14","0.0","0.14","8.29","0.0","0.0","0.0","156.23","0.0","28.25","184.49","25.67","2.33","0.0","0.0","0.18","0.39","24.984"
"152","2018","10","Rajasthan","Jaisalmer","0.0","7.739","0.04","0.0","0.04","8.706","0.0","0.0","0.007","161.753","0.0","45.049","206.802","34.474","3.516","0.0","0.0","0.199","0.471","14.909"
"152","2019","10","Rajasthan","Jaisalmer","0.0","8.66","0.009","0.0","0.009","11.156","0.0","0.0","0.008","165.064","0.0","45.742","210.806","41.216","5.248","0.0","0.0","0.416","0.474","17.181"
"152","2020","10","Rajasthan","Jaisalmer","0.0","7.055","0.006","0.0","0.006","13.663","0.0","0.0","0.013","181.875","0.0","44.454","226.329","181.875","0.0","44.454","226.329","0.209","0.53","24.904"
"153","2011","10","Rajasthan","Jalore","0.0","29.11","0.03","0.01","0.04","20.5","0.03","-1.0","0.43","0.42","0.0","0.14","0.56","6.4","0.01","0.0","0.0","0.68","1.47","5.783"
"153","2012","10","Rajasthan","Jalore","0.0","28.3","0.11","0.0","0.11","22.1","0.04","0.0","0.44","0.0","0.0","0.0","0.0","7.96","0.0","0.0","0.0","0.89","1.33","8.49"
"153","2013","10","Rajasthan","Jalore","0.0","34.72","0.05","0.01","0.06","27.62","0.07","0.0","0.25","0.0","0.0","0.0","0.0","9.29","0.0","0.05","0.0","0.47","1.72","6.485"
"153","2014","10","Rajasthan","Jalore","0.0","32.58","0.06","0.01","0.07","20.9","0.03","0.0","0.2","0.0","0.0","0.0","0.0","10.64","0.0","0.0","0.0","0.65","1.83","5.622"
"153","2015","10","Rajasthan","Jalore","0.0","28.3","0.11","0.0","0.11","22.1","0.04","0.0","0.44","0.0","0.0","0.0","0.0","14.28","0.31","0.01","0.0","0.35","1.33","6.872"
"153","2016","10","Rajasthan","Jalore","0.0","46.64","0.51","0.0","0.52","26.61","0.04","0.0","0.22","2.46","0.0","0.37","2.84","17.77","0.05","0.0","0.0","0.26","3.07","6.257"
"153","2017","10","Rajasthan","Jalore","0.0","43.9","0.01","0.0","0.01","15.78","0.02","0.0","0.21","3.92","0.0","0.08","4.0","15.97","0.08","0.0","0.0","0.56","3.1","5.504"
"153","2018","10","Rajasthan","Jalore","0.0","42.813","0.33","0.0","0.33","35.37","0.043","0.0","0.263","0.152","0.0","0.182","0.334","17.209","0.076","0.003","0.0","1.008","5.383","6.631"
"153","2019","10","Rajasthan","Jalore","0.0","51.998","0.048","0.026","0.074","24.216","0.024","0.0","0.227","3.376","0.0","0.02","3.396","21.56","0.0","0.0","0.0","1.255","5.316","6.834"
"153","2020","10","Rajasthan","Jalore","0.0","45.076","0.023","0.0","0.023","18.061","0.016","0.0","0.236","2.073","0.0","0.02","2.093","2.073","0.0","0.02","2.093","1.364","5.885","5.781"
"154","2011","10","Rajasthan","Jhalawar","1.74","87.56","0.0","0.0","0.0","0.0","0.0","-1.0","0.37","6.35","0.0","5.77","12.11","0.0","0.0","0.01","0.01","0.0","12.29","1.489"
"154","2012","10","Rajasthan","Jhalawar","1.61","86.06","0.0","0.0","0.0","0.0","0.0","0.0","0.37","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.02","0.0","12.39","1.759"
"154","2013","10","Rajasthan","Jhalawar","2.05","106.83","0.0","0.0","0.0","0.0","0.01","0.0","0.45","0.0","0.0","0.0","0.0","0.0","0.01","0.05","0.01","0.0","13.63","2.035"
"154","2014","10","Rajasthan","Jhalawar","3.21","112.53","0.0","0.0","0.0","0.0","0.01","0.0","0.27","0.0","0.0","0.0","0.0","0.0","0.02","0.1","0.02","0.0","13.98","1.621"
"154","2015","10","Rajasthan","Jhalawar","1.61","86.06","0.0","0.0","0.0","0.0","0.0","0.0","0.37","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.02","0.0","12.39","1.627"
"154","2016","10","Rajasthan","Jhalawar","4.38","109.04","0.0","0.0","0.0","0.0","0.0","0.0","0.32","16.07","0.0","10.54","26.61","0.0","0.0","0.8","0.02","0.0","15.98","1.415"
"154","2017","10","Rajasthan","Jhalawar","4.42","102.2","0.0","0.0","0.0","0.0","0.0","0.0","0.21","55.36","0.0","8.66","64.02","0.0","0.0","0.92","0.01","0.0","15.93","1.343"
"154","2018","10","Rajasthan","Jhalawar","4.692","105.638","0.0","0.0","0.0","0.0","0.0","0.0","0.132","55.995","0.0","5.939","61.934","0.0","0.0","0.693","0.006","0.001","16.098","1.313"
"154","2019","10","Rajasthan","Jhalawar","5.006","156.254","0.0","0.0","0.0","0.0","0.008","0.0","0.162","51.909","0.0","5.552","57.461","0.0","0.0","1.015","0.004","0.0","16.048","1.324"
"154","2020","10","Rajasthan","Jhalawar","5.964","120.032","0.0","0.0","0.0","0.0","0.004","0.0","0.165","52.136","0.0","7.874","60.01","52.136","0.0","7.874","60.01","0.0","14.052","1.184"
"155","2011","10","Rajasthan","Jhunjhunun","0.0","73.71","0.0","0.0","0.0","1.34","0.0","-1.0","11.45","38.86","0.0","0.15","39.0","3.1","0.0","0.0","0.0","0.2","6.45","4.204"
"155","2012","10","Rajasthan","Jhunjhunun","0.0","84.44","0.0","0.0","0.0","1.81","0.0","0.0","11.73","0.0","0.0","0.0","0.0","3.01","0.0","0.0","0.0","0.44","3.43","7.199"
"155","2013","10","Rajasthan","Jhunjhunun","0.0","86.72","0.0","0.0","0.0","3.36","0.0","0.0","11.32","0.0","0.0","0.0","0.0","3.21","0.0","0.0","0.0","0.26","4.07","8.602"
"155","2014","10","Rajasthan","Jhunjhunun","0.0","88.8","0.0","0.0","0.0","3.97","0.0","0.0","10.94","0.0","0.0","0.0","0.0","3.17","0.0","0.0","0.0","0.92","4.12","8.753"
"155","2015","10","Rajasthan","Jhunjhunun","0.0","84.44","0.0","0.0","0.0","1.81","0.0","0.0","11.73","0.0","0.0","0.0","0.0","2.93","0.0","0.0","0.0","1.78","3.43","9.994"
"155","2016","10","Rajasthan","Jhunjhunun","0.0","86.55","0.0","0.0","0.0","2.14","0.0","0.0","9.89","47.97","0.0","0.46","48.43","3.73","0.02","0.0","0.0","3.81","4.76","6.71"
"155","2017","10","Rajasthan","Jhunjhunun","0.0","85.96","0.0","0.0","0.0","2.71","0.0","0.0","8.87","57.93","0.0","0.69","58.62","4.26","0.0","0.0","0.0","8.69","4.45","6.981"
"155","2018","10","Rajasthan","Jhunjhunun","0.0","77.477","0.001","0.0","0.001","1.444","0.0","0.0","6.866","62.65","0.0","0.364","63.014","6.467","0.004","0.0","0.0","14.06","4.46","6.156"
"155","2019","10","Rajasthan","Jhunjhunun","0.0","74.982","0.0","0.0","0.0","0.461","0.0","0.0","8.577","62.142","0.0","1.586","63.728","8.188","0.006","0.0","0.0","16.653","4.364","5.77"
"155","2020","10","Rajasthan","Jhunjhunun","0.0","74.756","0.0","0.0","0.0","0.131","0.0","0.0","6.833","68.199","0.001","1.839","70.039","68.199","0.001","1.839","70.039","17.309","4.701","5.724"
"156","2011","10","Rajasthan","Jodhpur","0.0","49.59","0.17","0.0","0.17","37.79","0.01","-1.0","0.21","0.91","0.0","4.71","5.62","61.75","0.93","0.0","0.0","19.1","16.61","9.95"
"156","2012","10","Rajasthan","Jodhpur","0.0","60.9","0.33","0.0","0.33","34.07","0.0","0.0","0.29","0.0","0.0","0.0","0.0","64.21","0.47","0.0","0.0","26.25","15.44","19.653"
"156","2013","10","Rajasthan","Jodhpur","0.0","67.56","0.11","0.0","0.11","38.75","0.0","0.0","0.24","0.0","0.0","0.0","0.0","87.14","0.61","0.0","0.0","30.32","18.47","27.766"
"156","2014","10","Rajasthan","Jodhpur","0.0","67.54","0.03","0.0","0.03","36.03","0.0","0.0","0.25","0.0","0.0","0.0","0.0","108.8","0.93","0.0","0.0","42.39","20.81","28.404"
"156","2015","10","Rajasthan","Jodhpur","0.0","60.9","0.33","0.0","0.33","34.07","0.0","0.0","0.29","0.0","0.0","0.0","0.0","113.42","2.56","0.0","0.0","43.16","15.44","48.003"
"156","2016","10","Rajasthan","Jodhpur","0.0","74.38","0.2","0.0","0.2","54.4","0.01","0.0","0.35","4.52","0.0","34.56","39.08","115.42","2.42","0.02","0.0","40.55","24.37","39.447"
"156","2017","10","Rajasthan","Jodhpur","0.0","65.51","0.11","0.0","0.11","49.99","0.0","0.0","0.31","14.43","0.0","39.13","53.56","129.42","1.94","0.01","0.0","46.71","25.6","34.813"
"156","2018","10","Rajasthan","Jodhpur","0.0","63.667","0.124","0.0","0.124","49.499","0.001","0.0","0.314","34.126","0.0","49.21","83.336","111.763","1.921","0.01","0.0","52.102","20.902","33.358"
"156","2019","10","Rajasthan","Jodhpur","0.0","73.277","0.206","0.0","0.206","60.0","0.002","0.0","0.338","36.76","0.0","55.835","92.595","151.554","1.137","0.0","0.0","61.574","23.273","31.763"
"156","2020","10","Rajasthan","Jodhpur","0.0","81.231","0.258","0.0","0.258","65.967","0.0","0.0","0.314","25.328","0.0","46.985","72.313","25.328","0.0","46.985","72.313","63.124","28.017","37.891"
"157","2011","10","Rajasthan","Kota","16.06","254.31","0.0","0.0","0.0","0.0","0.01","-1.0","0.87","5.98","0.0","0.4","6.38","0.03","0.0","0.04","0.04","0.02","4.49","1.454"
"157","2012","10","Rajasthan","Kota","12.25","295.02","0.0","0.0","0.0","0.0","0.01","0.0","0.78","0.0","0.0","0.0","0.0","0.02","0.0","0.17","0.06","0.01","4.05","1.316"
"157","2013","10","Rajasthan","Kota","17.16","300.86","0.0","0.0","0.0","0.0","0.01","0.0","0.51","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.04","0.02","3.7","1.248"
"157","2014","10","Rajasthan","Kota","33.55","310.06","0.0","0.0","0.0","0.0","0.0","0.0","0.51","0.0","0.0","0.0","0.0","0.0","0.0","0.21","0.05","0.0","3.8","1.066"
"157","2015","10","Rajasthan","Kota","12.25","295.02","0.0","0.0","0.0","0.0","0.01","0.0","0.78","0.0","0.0","0.0","0.0","0.05","0.0","0.32","0.06","0.0","4.05","1.072"
"157","2016","10","Rajasthan","Kota","41.12","304.87","0.0","0.0","0.0","0.0","0.0","0.0","0.58","21.83","0.0","0.26","22.09","0.02","0.0","0.42","0.01","0.0","3.35","0.877"
"157","2017","10","Rajasthan","Kota","38.98","236.22","0.0","0.0","0.0","0.0","0.0","0.0","0.53","121.63","0.0","0.13","121.76","0.04","0.0","0.6","0.01","0.0","3.35","0.827"
"157","2018","10","Rajasthan","Kota","43.932","288.084","0.0","0.0","0.0","0.0","0.0","0.0","0.262","73.202","0.002","0.1","73.304","0.027","0.0","0.084","0.013","0.0","3.228","0.764"
"157","2019","10","Rajasthan","Kota","44.713","348.447","0.0","0.0","0.0","0.0","0.0","0.0","0.652","94.202","0.0","0.16","94.362","0.015","0.0","0.129","0.01","0.0","3.22","0.78"
"157","2020","10","Rajasthan","Kota","57.594","291.428","0.0","0.0","0.0","0.0","0.0","0.0","0.509","64.262","0.001","0.234","64.497","64.262","0.001","0.234","64.497","0.0","3.575","0.841"
"158","2011","10","Rajasthan","Nagaur","0.0","56.5","0.3","0.0","0.3","22.4","0.04","-1.0","11.23","10.76","0.0","3.04","13.8","12.56","0.12","0.16","0.0","36.72","11.57","3.284"
"158","2012","10","Rajasthan","Nagaur","0.0","77.95","0.32","0.0","0.32","15.86","0.02","0.0","13.43","0.0","0.0","0.0","0.0","11.07","0.02","0.02","0.0","44.74","9.9","5.719"
"158","2013","10","Rajasthan","Nagaur","0.0","70.31","0.18","0.0","0.18","15.84","0.02","0.0","12.88","0.0","0.0","0.0","0.0","12.06","0.02","0.86","0.0","49.97","9.94","5.251"
"158","2014","10","Rajasthan","Nagaur","0.0","69.17","0.11","0.0","0.11","15.57","0.03","0.0","11.76","0.0","0.0","0.0","0.0","12.83","0.04","1.07","0.0","62.19","11.14","4.661"
"158","2015","10","Rajasthan","Nagaur","0.0","77.95","0.32","0.0","0.32","15.86","0.02","0.0","13.43","0.0","0.0","0.0","0.0","13.35","0.04","0.38","0.0","58.44","9.9","5.634"
"158","2016","10","Rajasthan","Nagaur","0.0","61.61","0.19","0.0","0.19","13.49","0.02","0.0","8.48","8.66","0.0","4.72","13.39","13.89","0.05","4.27","0.0","51.39","11.69","3.33"
"158","2017","10","Rajasthan","Nagaur","0.0","53.47","0.23","0.0","0.23","11.84","0.02","0.0","7.7","12.12","0.0","3.85","15.97","16.6","0.04","0.8","0.0","53.73","10.89","2.899"
"158","2018","10","Rajasthan","Nagaur","0.0","51.377","0.512","0.0","0.512","12.466","0.007","0.0","6.109","15.466","0.0","3.435","18.901","16.246","0.064","0.265","0.0","54.06","8.487","2.648"
"158","2019","10","Rajasthan","Nagaur","0.0","63.778","0.302","0.0","0.302","16.138","0.002","0.0","9.954","12.793","0.0","4.872","17.665","15.953","0.187","0.018","0.001","55.795","10.128","2.72"
"158","2020","10","Rajasthan","Nagaur","0.0","56.363","0.479","0.0","0.479","13.625","0.011","0.0","8.082","11.63","0.0","4.199","15.829","11.63","0.0","4.199","15.829","57.492","11.492","3.425"
